,Action,Adventure,Animation,Comedy,Crime,Drama,Family,History,Horror,Fantasy_Mystery,Romance,Science Fiction,Thriller,Other,ID
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16931
421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17701
422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20120
423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29817
424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23671
425,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24660
426,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25993
427,1,0,0,0,1,1,0,0,0,0,0,0,1,0,11647
428,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25764
429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11231
430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20286
431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29110
432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19054
433,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23394
434,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15135
435,0,0,0,1,0,0,0,0,0,1,1,1,0,0,11232
436,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13691
437,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29955
438,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23742
439,0,0,0,0,0,1,0,0,0,0,1,0,0,1,26659
440,0,0,0,0,1,1,0,0,0,0,0,0,1,0,21594
441,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18223
442,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10580
443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13710
444,0,1,0,1,0,1,0,0,0,0,1,0,0,0,16305
445,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10354
446,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28848
447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12491
448,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11574
449,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22538
450,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14609
451,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14159
452,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21636
453,0,1,0,1,1,0,0,0,0,0,0,0,1,0,14367
454,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13079
455,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12109
456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12312
457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14252
458,1,0,0,1,1,0,0,0,0,0,0,0,1,0,11078
459,1,1,0,0,0,0,0,0,0,0,0,1,0,0,26947
460,1,0,0,0,0,1,0,0,0,0,0,0,1,0,11713
461,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19124
462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11304
463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25898
464,0,0,0,0,1,0,0,0,1,1,0,0,1,0,29328
465,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20971
466,0,0,0,1,0,1,0,0,0,0,0,1,0,0,13820
467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24582
468,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20782
469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11011
470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14530
471,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29348
472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18774
473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22530
474,0,0,0,1,0,1,1,0,0,0,0,0,0,0,15739
475,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10229
476,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10034
477,1,0,0,1,0,0,0,0,1,0,0,1,0,0,11069
478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22485
479,1,0,0,0,1,1,0,0,0,1,0,0,1,0,10782
480,0,0,0,0,1,0,0,0,0,1,0,0,1,0,25500
481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18334
482,0,0,0,0,0,1,0,0,1,1,0,0,1,0,15613
483,1,0,0,0,1,1,0,0,0,0,0,0,1,0,16246
484,0,0,0,1,0,1,0,0,0,0,1,0,0,0,20665
485,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17402
486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14040
487,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13972
488,1,0,0,0,0,1,0,1,0,0,0,0,0,1,14433
489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26280
490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19001
491,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21106
492,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23522
493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25952
494,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10131
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19040
496,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10218
497,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16839
498,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11905
499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29947
500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10664
501,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22621
502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23001
503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25874
504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16553
505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21570
506,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22178
507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23452
508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18362
509,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17949
510,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25551
511,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25338
512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19575
513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24773
514,1,0,0,1,0,1,1,0,0,0,1,0,0,0,25872
515,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13531
516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22077
517,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11427
518,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15283
519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25117
520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18280
521,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13294
522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10986
523,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25678
524,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26846
525,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14326
526,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18808
527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17741
528,1,0,0,0,0,1,0,0,0,1,1,1,1,0,13780
529,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12414
530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13861
531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23997
532,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11460
533,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20431
534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17702
535,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12577
536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15729
537,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18051
538,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27639
539,1,0,0,0,1,1,0,0,0,0,0,0,1,0,10889
540,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10394
541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13586
542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13933
543,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11826
544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11776
545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24831
546,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22377
547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18011
548,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27761
549,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28285
550,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12149
551,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24241
552,0,0,0,1,0,1,0,0,1,0,0,0,0,0,22244
553,0,0,0,0,0,1,0,0,0,0,1,0,0,1,23590
554,0,0,0,1,0,0,0,0,0,1,1,0,0,0,10096
555,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13539
556,1,1,0,0,0,0,0,0,1,0,0,1,0,0,16061
557,0,1,0,0,1,1,0,0,0,0,0,0,1,0,27725
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18321
559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18575
560,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16353
561,0,0,1,0,0,1,1,0,0,0,0,0,0,0,15171
562,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13440
563,0,0,0,0,0,0,0,0,1,0,0,1,1,0,28646
564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11357
565,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25579
566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18097
567,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14320
568,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11848
569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16427
570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27459
571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29282
572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28859
573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12695
574,0,0,0,0,0,1,0,0,0,1,1,0,1,0,14365
575,1,1,0,0,0,1,0,0,0,0,1,0,0,0,17186
576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10238
577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15089
578,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27812
579,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24458
580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25696
581,0,0,0,1,0,0,0,0,1,1,0,0,0,0,25970
582,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18088
583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17979
584,0,0,0,0,1,1,0,0,0,0,1,0,1,0,18206
585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26250
586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16079
587,0,0,0,0,1,1,0,0,0,1,0,0,1,0,26269
588,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29414
589,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12545
590,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15363
591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27598
592,0,0,0,1,0,1,0,0,0,1,1,0,0,0,10215
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13577
594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29601
595,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18684
596,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26541
597,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19813
598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27409
599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20681
600,0,0,0,1,0,1,0,0,0,0,1,0,0,0,24422
601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27495
602,0,1,0,1,0,0,1,0,0,0,0,1,0,0,11260
603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16894
604,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11545
605,0,0,0,0,0,1,0,1,0,0,1,0,0,0,16132
606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11472
607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14617
608,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27506
609,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11418
610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18431
611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27328
612,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29333
613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22906
614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24621
615,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14596
616,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12229
617,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10127
618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22937
619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17021
620,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26498
621,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18894
622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24153
623,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27431
624,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11775
625,0,0,0,0,0,1,0,0,0,1,0,0,1,0,11324
626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14684
627,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13775
628,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16763
629,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15667
630,0,0,0,0,0,1,0,0,0,1,1,0,0,0,18551
631,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20871
632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18395
633,1,0,0,0,0,1,0,1,0,0,0,0,0,1,26205
634,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19100
635,0,1,0,0,0,1,1,0,0,0,0,0,0,0,19893
636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21551
637,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15917
638,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24940
639,0,1,1,0,0,0,1,0,0,0,0,0,0,0,28548
640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27325
641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21343
642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17622
643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27338
644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16614
645,0,0,0,1,0,0,1,0,0,1,0,0,1,0,10756
646,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25919
647,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10810
648,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13675
649,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14836
650,0,0,0,1,0,0,0,0,1,1,0,0,0,0,29400
651,1,0,0,1,1,0,0,0,0,0,0,0,0,0,27360
652,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11387
653,0,1,0,1,0,0,0,0,0,0,0,1,0,0,14443
654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18815
655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25279
656,0,0,0,1,0,0,1,0,0,0,0,1,0,0,22345
657,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28446
658,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19323
659,0,0,0,0,0,1,0,0,1,0,0,0,1,0,14660
660,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14474
661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27766
662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18148
663,0,0,0,0,0,1,0,0,0,0,0,0,1,1,22315
664,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10511
665,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17954
666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21602
667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27644
668,0,1,1,0,0,1,0,0,0,1,0,0,0,0,21290
669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24185
670,0,0,0,1,0,0,0,0,1,1,0,0,0,0,29327
671,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22985
672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17704
673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29440
674,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14199
675,1,1,0,1,0,0,1,0,0,0,0,0,0,0,11212
676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26182
677,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27475
678,0,0,0,1,0,1,0,0,0,0,1,0,0,0,21494
679,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11316
680,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13996
681,1,0,0,1,0,0,0,0,0,0,1,0,0,0,27364
682,1,0,0,0,1,1,0,0,0,0,0,0,1,0,20778
683,0,0,0,0,0,0,1,0,0,1,0,1,0,0,23521
684,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15179
685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11841
686,0,0,0,1,0,1,0,0,1,0,0,0,1,0,26901
687,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20528
688,0,0,0,1,1,0,0,0,1,1,0,0,1,0,13762
689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21862
690,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29297
691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27762
692,1,1,1,0,0,1,0,0,0,0,0,1,0,1,14132
693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20563
694,0,0,0,0,0,1,0,1,0,0,1,0,1,1,21997
695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13921
696,0,0,0,0,0,1,0,1,0,1,0,1,0,0,29932
697,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27929
698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15788
699,1,0,1,1,1,0,0,0,0,0,0,0,0,0,21770
700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14302
701,0,0,0,1,0,1,0,0,0,0,1,0,1,0,18538
702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26857
703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14627
704,0,0,0,1,0,1,0,0,0,0,1,0,0,0,22327
705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16606
706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25689
707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10411
708,1,0,0,0,0,1,0,1,0,0,1,0,0,1,16638
709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18969
710,1,1,0,0,0,0,0,0,0,1,0,1,0,0,25628
711,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18499
712,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20536
713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18508
714,1,0,0,0,0,1,0,1,0,0,0,0,0,0,18776
715,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10313
716,0,1,0,0,0,0,0,0,1,0,0,0,1,0,28750
717,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12796
718,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25902
719,1,0,0,0,1,1,0,0,0,0,0,0,1,0,14664
720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28813
721,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13274
722,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14810
723,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15582
724,0,0,0,1,0,1,0,0,0,1,0,1,0,0,22495
725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20227
726,0,0,1,0,0,0,1,0,0,1,0,1,0,0,13225
727,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16392
728,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16977
729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20837
730,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28070
731,1,0,0,0,0,0,0,0,1,0,0,1,0,0,25151
732,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10271
733,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16641
734,1,0,0,0,1,0,0,0,0,0,0,0,1,0,19403
735,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18742
736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14475
737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26526
738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11314
739,1,1,0,0,0,0,0,0,1,1,0,0,0,0,27232
740,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25018
741,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18172
742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27337
743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19930
744,1,0,0,0,0,0,0,0,1,1,0,0,0,0,12683
745,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16160
746,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17460
747,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27526
748,1,1,0,0,0,1,0,0,0,0,0,0,1,0,15923
749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19626
750,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24732
751,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16220
752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28374
753,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15263
754,0,0,0,0,1,1,0,0,0,0,1,0,0,0,26005
755,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15642
756,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10208
757,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22334
758,1,1,1,1,0,0,0,0,0,1,0,0,0,0,19576
759,0,0,0,1,0,1,0,0,0,0,1,0,0,0,20068
760,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26035
761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23289
762,0,0,0,1,0,1,0,0,0,0,1,0,0,0,28971
763,0,0,0,1,0,1,1,0,0,0,1,0,0,0,10635
764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24642
765,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12524
766,0,1,0,1,0,0,1,0,0,0,0,1,0,1,29742
767,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28005
768,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24395
769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11635
770,0,1,0,1,0,0,1,0,0,1,0,0,0,0,19425
771,1,1,0,0,1,1,0,0,0,1,0,0,1,0,18706
772,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18397
773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25228
774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14284
775,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19126
776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20146
777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24239
778,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14635
779,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13042
780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21035
781,1,1,0,0,0,0,0,0,0,1,0,1,1,0,15767
782,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11610
783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15043
784,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21880
785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11415
786,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20130
787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13793
788,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20791
789,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15902
790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19505
791,1,1,0,0,0,0,0,0,0,0,0,0,1,0,27944
792,1,1,0,0,0,1,1,0,0,0,0,0,0,0,21247
793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13984
794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23282
795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16551
796,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15668
797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17356
798,0,0,0,1,0,0,1,0,0,1,0,0,0,0,14442
799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26369
800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10066
801,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15184
802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16239
803,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13379
804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10746
805,1,0,0,0,0,0,0,0,0,0,0,0,1,1,22672
806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21163
807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14812
808,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19593
809,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24874
810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11978
811,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20015
812,0,0,0,0,0,1,0,0,1,0,0,0,1,0,10076
813,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11632
814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28177
815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26564
816,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27179
817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18142
818,0,0,0,1,0,0,0,0,0,1,1,0,1,0,25440
819,0,0,0,1,0,1,0,0,0,0,1,0,0,0,20113
820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15591
821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19637
822,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25627
823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27200
824,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17286
825,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19337
826,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11819
827,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17899
828,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20386
829,1,0,0,0,1,0,0,0,0,0,0,1,1,0,13336
830,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24916
831,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15143
832,0,0,0,0,0,1,0,0,1,0,1,0,0,0,27588
833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18192
834,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24696
835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24794
836,1,1,0,0,0,1,0,0,0,0,0,1,1,0,24917
837,0,1,1,0,0,0,1,0,0,1,0,1,0,0,24102
838,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26558
839,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19084
840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26873
841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17077
